eqId,runId,optId,D,OA,TO,xmax,ymax,zmax,tmax,fpSize,addsLup,subsLup,multsLup,divsLup,readsLup,writesLup,ldMats,immediateMats,nThreads,duration (s)
generic,1,Pd + Omp,2,2,1,512,512,0,64,8,5,0,6,1,4,1,0,1,4,0.05792
generic,1,Pd + Omp,3,2,1,64,64,64,64,8,7,0,8,1,6,1,0,1,4,0.05031
generic,1,Pd + Omp,1,4,1,2.56e+05,0,0,64,8,5,0,6,1,2,1,0,1,4,0.1049
generic,1,Pd + Omp,2,4,1,512,512,0,64,8,9,0,10,1,6,1,0,1,4,0.09952
generic,1,Pd + Omp,3,4,1,64,64,64,64,8,13,0,14,1,10,1,0,1,4,0.1223
generic,1,Pd + Omp,1,2,2,2.56e+05,0,0,64,8,4,0,5,1,3,1,0,1,4,0.09048
generic,1,Pd + Omp,2,2,2,512,512,0,64,8,6,0,7,1,5,1,0,1,4,0.1076
generic,1,Pd + Omp,3,2,2,64,64,64,64,8,8,0,9,1,7,1,0,1,4,0.08186
generic,1,Pd + Omp,1,4,2,2.56e+05,0,0,64,8,6,0,7,1,3,1,0,1,4,0.112
generic,1,Pd + Omp,2,4,2,512,512,0,64,8,10,0,11,1,7,1,0,1,4,0.1046
generic,1,Pd + Omp,3,4,2,64,64,64,64,8,14,0,15,1,11,1,0,1,4,0.1291
generic,1,Pd + Omp,1,2,0,2.56e+05,0,0,64,8,2,0,3,1,4,1,1,1,4,0.08931
generic,1,Pd + Omp,2,2,0,512,512,0,64,8,4,0,5,1,8,1,1,1,4,0.1127
generic,1,Pd + Omp,3,2,0,64,64,64,64,8,6,0,7,1,12,1,1,1,4,0.1205
generic,1,Pd + Omp,1,4,0,2.56e+05,0,0,64,8,4,0,5,1,6,1,1,1,4,0.1239
generic,1,Pd + Omp,2,4,0,512,512,0,64,8,8,0,9,1,14,1,1,1,4,0.1826
generic,1,Pd + Omp,3,4,0,64,64,64,64,8,12,0,13,1,22,1,1,1,4,0.1928
generic,1,Pd + Omp,1,2,1,2.56e+05,0,0,64,8,3,0,4,1,5,1,1,1,4,0.093
generic,1,Pd + Omp,2,2,1,512,512,0,64,8,5,0,6,1,9,1,1,1,4,0.1004
generic,1,Pd + Omp,3,2,1,64,64,64,64,8,7,0,8,1,13,1,1,1,4,0.09822
generic,1,Pd + Omp,1,4,1,2.56e+05,0,0,64,8,5,0,6,1,7,1,1,1,4,0.1402
generic,1,Pd + Omp,2,4,1,512,512,0,64,8,9,0,10,1,15,1,1,1,4,0.1527
generic,1,Pd + Omp,3,4,1,64,64,64,64,8,13,0,14,1,23,1,1,1,4,0.4723
generic,1,Pd + Omp,1,2,2,2.56e+05,0,0,64,8,4,0,5,1,6,1,1,1,4,0.09798
generic,1,Pd + Omp,2,2,2,512,512,0,64,8,6,0,7,1,10,1,1,1,4,0.1489
generic,1,Pd + Omp,3,2,2,64,64,64,64,8,8,0,9,1,14,1,1,1,4,0.1306
generic,1,Pd + Omp,1,4,2,2.56e+05,0,0,64,8,6,0,7,1,8,1,1,1,4,0.1568
generic,1,Pd + Omp,2,4,2,512,512,0,64,8,10,0,11,1,16,1,1,1,4,0.1688
generic,1,Pd + Omp,3,4,2,64,64,64,64,8,14,0,15,1,24,1,1,1,4,0.4377
generic,1,Pd + Omp,1,2,0,2.56e+05,0,0,64,8,2,0,4,0,1,1,0,1,4,0.06727
generic,1,Pd + Omp,2,2,0,512,512,0,64,8,4,0,6,0,3,1,0,1,4,0.07064
generic,1,Pd + Omp,3,2,0,64,64,64,64,8,6,0,8,0,5,1,0,1,4,0.04495
generic,1,Pd + Omp,1,4,0,2.56e+05,0,0,64,8,4,0,6,0,1,1,0,1,4,0.08822
generic,1,Pd + Omp,2,4,0,512,512,0,64,8,8,0,10,0,5,1,0,1,4,0.08174
generic,1,Pd + Omp,3,4,0,64,64,64,64,8,12,0,14,0,9,1,0,1,4,0.09721
generic,1,Pd + Omp,1,2,1,2.56e+05,0,0,64,8,3,0,5,0,2,1,0,1,4,0.06735
generic,1,Pd + Omp,2,2,1,512,512,0,64,8,5,0,7,0,4,1,0,1,4,0.05989
generic,1,Pd + Omp,3,2,1,64,64,64,64,8,7,0,9,0,6,1,0,1,4,0.04394
generic,1,Pd + Omp,1,4,1,2.56e+05,0,0,64,8,5,0,7,0,2,1,0,1,4,0.09345
generic,1,Pd + Omp,2,4,1,512,512,0,64,8,9,0,11,0,6,1,0,1,4,0.09218
generic,1,Pd + Omp,3,4,1,64,64,64,64,8,13,0,15,0,10,1,0,1,4,0.1078
generic,1,Pd + Omp,1,2,2,2.56e+05,0,0,64,8,4,0,6,0,3,1,0,1,4,0.07321
generic,1,Pd + Omp,2,2,2,512,512,0,64,8,6,0,8,0,5,1,0,1,4,0.0987
generic,1,Pd + Omp,3,2,2,64,64,64,64,8,8,0,10,0,7,1,0,1,4,0.07145
generic,1,Pd + Omp,1,4,2,2.56e+05,0,0,64,8,6,0,8,0,3,1,0,1,4,0.1074
generic,1,Pd + Omp,2,4,2,512,512,0,64,8,10,0,12,0,7,1,0,1,4,0.1186
generic,1,Pd + Omp,3,4,2,64,64,64,64,8,14,0,16,0,11,1,0,1,4,0.1133
generic,1,Pd + Omp,1,2,0,2.56e+05,0,0,64,8,2,0,4,0,4,1,1,1,4,0.0684
generic,1,Pd + Omp,2,2,0,512,512,0,64,8,4,0,6,0,8,1,1,1,4,0.09453
generic,1,Pd + Omp,3,2,0,64,64,64,64,8,6,0,8,0,12,1,1,1,4,0.09114
generic,1,Pd + Omp,1,4,0,2.56e+05,0,0,64,8,4,0,6,0,6,1,1,1,4,0.12
generic,1,Pd + Omp,2,4,0,512,512,0,64,8,8,0,10,0,14,1,1,1,4,0.3001
generic,1,Pd + Omp,3,4,0,64,64,64,64,8,12,0,14,0,22,1,1,1,4,0.4086
generic,1,Pd + Omp,1,2,1,2.56e+05,0,0,64,8,3,0,5,0,5,1,1,1,4,0.08053
generic,1,Pd + Omp,2,2,1,512,512,0,64,8,5,0,7,0,9,1,1,1,4,0.09518
generic,1,Pd + Omp,3,2,1,64,64,64,64,8,7,0,9,0,13,1,1,1,4,0.09328
generic,1,Pd + Omp,1,4,1,2.56e+05,0,0,64,8,5,0,7,0,7,1,1,1,4,0.1248
generic,1,Pd + Omp,2,4,1,512,512,0,64,8,9,0,11,0,15,1,1,1,4,0.3219
generic,1,Pd + Omp,3,4,1,64,64,64,64,8,13,0,15,0,23,1,1,1,4,0.1902
generic,1,Pd + Omp,1,2,2,2.56e+05,0,0,64,8,4,0,6,0,6,1,1,1,4,0.0889
generic,1,Pd + Omp,2,2,2,512,512,0,64,8,6,0,8,0,10,1,1,1,4,0.1312
generic,1,Pd + Omp,3,2,2,64,64,64,64,8,8,0,10,0,14,1,1,1,4,0.1072
generic,1,Pd + Omp,1,4,2,2.56e+05,0,0,64,8,6,0,8,0,8,1,1,1,4,0.1416
generic,1,Pd + Omp,2,4,2,512,512,0,64,8,10,0,12,0,16,1,1,1,4,0.1722
generic,1,Pd + Omp,3,4,2,64,64,64,64,8,14,0,16,0,24,1,1,1,4,0.2027
generic,1,Pd + Omp,1,2,0,2.56e+05,0,0,64,8,2,0,3,4,1,1,0,1,4,0.282
generic,1,Pd + Omp,2,2,0,512,512,0,64,8,4,0,5,4,3,1,0,1,4,0.1769
generic,1,Pd + Omp,3,2,0,64,64,64,64,8,6,0,7,4,5,1,0,1,4,0.0969
generic,1,Pd + Omp,1,4,0,2.56e+05,0,0,64,8,4,0,5,4,1,1,0,1,4,0.2787
generic,1,Pd + Omp,2,4,0,512,512,0,64,8,8,0,9,4,5,1,0,1,4,0.1542
generic,1,Pd + Omp,3,4,0,64,64,64,64,8,12,0,13,4,9,1,0,1,4,0.1759
generic,1,Pd + Omp,1,2,1,2.56e+05,0,0,64,8,3,0,4,4,2,1,0,1,4,0.2915
generic,1,Pd + Omp,2,2,1,512,512,0,64,8,5,0,6,4,4,1,0,1,4,0.1903
generic,1,Pd + Omp,3,2,1,64,64,64,64,8,7,0,8,4,6,1,0,1,4,0.1067
generic,1,Pd + Omp,1,4,1,2.56e+05,0,0,64,8,5,0,6,4,2,1,0,1,4,0.2653
generic,1,Pd + Omp,2,4,1,512,512,0,64,8,9,0,10,4,6,1,0,1,4,0.1489
generic,1,Pd + Omp,3,4,1,64,64,64,64,8,13,0,14,4,10,1,0,1,4,0.1785
generic,1,Pd + Omp,1,2,2,2.56e+05,0,0,64,8,4,0,5,4,3,1,0,1,4,0.2767
generic,1,Pd + Omp,2,2,2,512,512,0,64,8,6,0,7,4,5,1,0,1,4,0.1821
generic,1,Pd + Omp,3,2,2,64,64,64,64,8,8,0,9,4,7,1,0,1,4,0.1085
generic,1,Pd + Omp,1,4,2,2.56e+05,0,0,64,8,6,0,7,4,3,1,0,1,4,0.2728
generic,1,Pd + Omp,2,4,2,512,512,0,64,8,10,0,11,4,7,1,0,1,4,0.1554
generic,1,Pd + Omp,3,4,2,64,64,64,64,8,14,0,15,4,11,1,0,1,4,0.1843
generic,1,Pd + Omp,1,2,0,2.56e+05,0,0,64,8,2,0,3,4,4,1,1,1,4,0.2746
generic,1,Pd + Omp,2,2,0,512,512,0,64,8,4,0,5,4,8,1,1,1,4,0.1918
generic,1,Pd + Omp,3,2,0,64,64,64,64,8,6,0,7,4,12,1,1,1,4,0.1561
generic,1,Pd + Omp,1,4,0,2.56e+05,0,0,64,8,4,0,5,4,6,1,1,1,4,0.2668
generic,1,Pd + Omp,2,4,0,512,512,0,64,8,8,0,9,4,14,1,1,1,4,0.2335
generic,1,Pd + Omp,3,4,0,64,64,64,64,8,12,0,13,4,22,1,1,1,4,0.2186
generic,1,Pd + Omp,1,2,1,2.56e+05,0,0,64,8,3,0,4,4,5,1,1,1,4,0.2766
generic,1,Pd + Omp,2,2,1,512,512,0,64,8,5,0,6,4,9,1,1,1,4,0.1871
generic,1,Pd + Omp,3,2,1,64,64,64,64,8,7,0,8,4,13,1,1,1,4,0.1189
generic,1,Pd + Omp,1,4,1,2.56e+05,0,0,64,8,5,0,6,4,7,1,1,1,4,0.2667
generic,1,Pd + Omp,2,4,1,512,512,0,64,8,9,0,10,4,15,1,1,1,4,0.3391
generic,1,Pd + Omp,3,4,1,64,64,64,64,8,13,0,14,4,23,1,1,1,4,0.2196
generic,1,Pd + Omp,1,2,2,2.56e+05,0,0,64,8,4,0,5,4,6,1,1,1,4,0.2768
generic,1,Pd + Omp,2,2,2,512,512,0,64,8,6,0,7,4,10,1,1,1,4,0.1863
generic,1,Pd + Omp,3,2,2,64,64,64,64,8,8,0,9,4,14,1,1,1,4,0.1656
generic,1,Pd + Omp,1,4,2,2.56e+05,0,0,64,8,6,0,7,4,8,1,1,1,4,0.2674
generic,1,Pd + Omp,2,4,2,512,512,0,64,8,10,0,11,4,16,1,1,1,4,0.2523
generic,1,Pd + Omp,3,4,2,64,64,64,64,8,14,0,15,4,24,1,1,1,4,0.2706
generic,1,Pd + Omp,1,2,0,2.56e+05,0,0,64,8,2,0,7,0,1,1,0,1,4,0.07723
generic,1,Pd + Omp,2,2,0,512,512,0,64,8,4,0,9,0,3,1,0,1,4,0.06586
generic,1,Pd + Omp,3,2,0,64,64,64,64,8,6,0,11,0,5,1,0,1,4,0.05039
generic,1,Pd + Omp,1,4,0,2.56e+05,0,0,64,8,4,0,9,0,1,1,0,1,4,0.1085
generic,1,Pd + Omp,2,4,0,512,512,0,64,8,8,0,13,0,5,1,0,1,4,0.1095
generic,1,Pd + Omp,3,4,0,64,64,64,64,8,12,0,17,0,9,1,0,1,4,0.1298
generic,1,Pd + Omp,1,2,1,2.56e+05,0,0,64,8,3,0,8,0,2,1,0,1,4,0.07885
generic,1,Pd + Omp,2,2,1,512,512,0,64,8,5,0,10,0,4,1,0,1,4,0.07442
generic,1,Pd + Omp,3,2,1,64,64,64,64,8,7,0,12,0,6,1,0,1,4,0.06323
generic,1,Pd + Omp,1,4,1,2.56e+05,0,0,64,8,5,0,10,0,2,1,0,1,4,0.112
generic,1,Pd + Omp,2,4,1,512,512,0,64,8,9,0,14,0,6,1,0,1,4,0.1127
generic,1,Pd + Omp,3,4,1,64,64,64,64,8,13,0,18,0,10,1,0,1,4,0.1359
generic,1,Pd + Omp,1,2,2,2.56e+05,0,0,64,8,4,0,9,0,3,1,0,1,4,0.08645
generic,1,Pd + Omp,2,2,2,512,512,0,64,8,6,0,11,0,5,1,0,1,4,0.08138
generic,1,Pd + Omp,3,2,2,64,64,64,64,8,8,0,13,0,7,1,0,1,4,0.08333
generic,1,Pd + Omp,1,4,2,2.56e+05,0,0,64,8,6,0,11,0,3,1,0,1,4,0.1185
generic,1,Pd + Omp,2,4,2,512,512,0,64,8,10,0,15,0,7,1,0,1,4,0.1213
generic,1,Pd + Omp,3,4,2,64,64,64,64,8,14,0,19,0,11,1,0,1,4,0.1421
generic,1,Pd + Omp,1,2,0,2.56e+05,0,0,64,8,2,0,7,0,4,1,1,1,4,0.1009
generic,1,Pd + Omp,2,2,0,512,512,0,64,8,4,0,9,0,8,1,1,1,4,0.1095
generic,1,Pd + Omp,3,2,0,64,64,64,64,8,6,0,11,0,12,1,1,1,4,0.105
generic,1,Pd + Omp,1,4,0,2.56e+05,0,0,64,8,4,0,9,0,6,1,1,1,4,0.1506
generic,1,Pd + Omp,2,4,0,512,512,0,64,8,8,0,13,0,14,1,1,1,4,0.3347
generic,1,Pd + Omp,3,4,0,64,64,64,64,8,12,0,17,0,22,1,1,1,4,0.2021
generic,1,Pd + Omp,1,2,1,2.56e+05,0,0,64,8,3,0,8,0,5,1,1,1,4,0.09345
generic,1,Pd + Omp,2,2,1,512,512,0,64,8,5,0,10,0,9,1,1,1,4,0.1178
generic,1,Pd + Omp,3,2,1,64,64,64,64,8,7,0,12,0,13,1,1,1,4,0.1044
generic,1,Pd + Omp,1,4,1,2.56e+05,0,0,64,8,5,0,10,0,7,1,1,1,4,0.1459
generic,1,Pd + Omp,2,4,1,512,512,0,64,8,9,0,14,0,15,1,1,1,4,0.1813
generic,1,Pd + Omp,3,4,1,64,64,64,64,8,13,0,18,0,23,1,1,1,4,0.4131
generic,1,Pd + Omp,1,2,2,2.56e+05,0,0,64,8,4,0,9,0,6,1,1,1,4,0.1063
generic,1,Pd + Omp,2,2,2,512,512,0,64,8,6,0,11,0,10,1,1,1,4,0.1452
generic,1,Pd + Omp,3,2,2,64,64,64,64,8,8,0,13,0,14,1,1,1,4,0.1264
generic,1,Pd + Omp,1,4,2,2.56e+05,0,0,64,8,6,0,11,0,8,1,1,1,4,0.1578
generic,1,Pd + Omp,2,4,2,512,512,0,64,8,10,0,15,0,16,1,1,1,4,0.2037
generic,1,Pd + Omp,3,4,2,64,64,64,64,8,14,0,19,0,24,1,1,1,4,0.2217
generic,1,OMP,1,2,0,2.56e+05,0,0,64,8,2,0,3,0,1,1,0,1,4,0.03804
generic,1,OMP,2,2,0,512,512,0,64,8,4,0,5,0,3,1,0,1,4,0.04509
generic,1,OMP,3,2,0,64,64,64,64,8,6,0,7,0,5,1,0,1,4,0.04469
generic,1,OMP,1,4,0,2.56e+05,0,0,64,8,4,0,5,0,1,1,0,1,4,0.06137
generic,1,OMP,2,4,0,512,512,0,64,8,8,0,9,0,5,1,0,1,4,0.07072
generic,1,OMP,3,4,0,64,64,64,64,8,12,0,13,0,9,1,0,1,4,0.09093
generic,1,OMP,1,2,1,2.56e+05,0,0,64,8,3,0,4,0,2,1,0,1,4,0.03701
generic,1,OMP,2,2,1,512,512,0,64,8,5,0,6,0,4,1,0,1,4,0.04298
generic,1,OMP,3,2,1,64,64,64,64,8,7,0,8,0,6,1,0,1,4,0.05067
generic,1,OMP,1,4,1,2.56e+05,0,0,64,8,5,0,6,0,2,1,0,1,4,0.0645
generic,1,OMP,2,4,1,512,512,0,64,8,9,0,10,0,6,1,0,1,4,0.07347
generic,1,OMP,3,4,1,64,64,64,64,8,13,0,14,0,10,1,0,1,4,0.1011
generic,1,OMP,1,2,2,2.56e+05,0,0,64,8,4,0,5,0,3,1,0,1,4,0.05264
generic,1,OMP,2,2,2,512,512,0,64,8,6,0,7,0,5,1,0,1,4,0.065
generic,1,OMP,3,2,2,64,64,64,64,8,8,0,9,0,7,1,0,1,4,0.07512
generic,1,OMP,1,4,2,2.56e+05,0,0,64,8,6,0,7,0,3,1,0,1,4,0.06798
generic,1,OMP,2,4,2,512,512,0,64,8,10,0,11,0,7,1,0,1,4,0.07763
generic,1,OMP,3,4,2,64,64,64,64,8,14,0,15,0,11,1,0,1,4,0.103
generic,1,OMP,1,2,0,2.56e+05,0,0,64,8,2,0,3,0,4,1,1,1,4,0.04823
generic,1,OMP,2,2,0,512,512,0,64,8,4,0,5,0,8,1,1,1,4,0.08786
generic,1,OMP,3,2,0,64,64,64,64,8,6,0,7,0,12,1,1,1,4,0.1155
generic,1,OMP,1,4,0,2.56e+05,0,0,64,8,4,0,5,0,6,1,1,1,4,0.0698
generic,1,OMP,2,4,0,512,512,0,64,8,8,0,9,0,14,1,1,1,4,0.2634
generic,1,OMP,3,4,0,64,64,64,64,8,12,0,13,0,22,1,1,1,4,0.1988
generic,1,OMP,1,2,1,2.56e+05,0,0,64,8,3,0,4,0,5,1,1,1,4,0.05044
generic,1,OMP,2,2,1,512,512,0,64,8,5,0,6,0,9,1,1,1,4,0.08842
generic,1,OMP,3,2,1,64,64,64,64,8,7,0,8,0,13,1,1,1,4,0.1154
generic,1,OMP,1,4,1,2.56e+05,0,0,64,8,5,0,6,0,7,1,1,1,4,0.06934
generic,1,OMP,2,4,1,512,512,0,64,8,9,0,10,0,15,1,1,1,4,0.139
generic,1,OMP,3,4,1,64,64,64,64,8,13,0,14,0,23,1,1,1,4,0.1884
generic,1,OMP,1,2,2,2.56e+05,0,0,64,8,4,0,5,0,6,1,1,1,4,0.06261
generic,1,OMP,2,2,2,512,512,0,64,8,6,0,7,0,10,1,1,1,4,0.08719
generic,1,OMP,3,2,2,64,64,64,64,8,8,0,9,0,14,1,1,1,4,0.1006
generic,1,OMP,1,4,2,2.56e+05,0,0,64,8,6,0,7,0,8,1,1,1,4,0.0789
generic,1,OMP,2,4,2,512,512,0,64,8,10,0,11,0,16,1,1,1,4,0.153
generic,1,OMP,3,4,2,64,64,64,64,8,14,0,15,0,24,1,1,1,4,0.2034
generic,1,OMP,1,2,0,2.56e+05,0,0,64,8,2,0,3,1,1,1,0,1,4,0.03801
generic,1,OMP,2,2,0,512,512,0,64,8,4,0,5,1,3,1,0,1,4,0.04327
generic,1,OMP,3,2,0,64,64,64,64,8,6,0,7,1,5,1,0,1,4,0.0487
generic,1,OMP,1,4,0,2.56e+05,0,0,64,8,4,0,5,1,1,1,0,1,4,0.06981
generic,1,OMP,2,4,0,512,512,0,64,8,8,0,9,1,5,1,0,1,4,0.07554
generic,1,OMP,3,4,0,64,64,64,64,8,12,0,13,1,9,1,0,1,4,0.1159
generic,1,OMP,1,2,1,2.56e+05,0,0,64,8,3,0,4,1,2,1,0,1,4,0.04393
generic,1,OMP,2,2,1,512,512,0,64,8,5,0,6,1,4,1,0,1,4,0.04504
generic,1,OMP,3,2,1,64,64,64,64,8,7,0,8,1,6,1,0,1,4,0.05084
generic,1,OMP,1,4,1,2.56e+05,0,0,64,8,5,0,6,1,2,1,0,1,4,0.07174
generic,1,OMP,2,4,1,512,512,0,64,8,9,0,10,1,6,1,0,1,4,0.08299
generic,1,OMP,3,4,1,64,64,64,64,8,13,0,14,1,10,1,0,1,4,0.1147
generic,1,OMP,1,2,2,2.56e+05,0,0,64,8,4,0,5,1,3,1,0,1,4,0.05308
generic,1,OMP,2,2,2,512,512,0,64,8,6,0,7,1,5,1,0,1,4,0.07479
generic,1,OMP,3,2,2,64,64,64,64,8,8,0,9,1,7,1,0,1,4,0.0571
generic,1,OMP,1,4,2,2.56e+05,0,0,64,8,6,0,7,1,3,1,0,1,4,0.08108
generic,1,OMP,2,4,2,512,512,0,64,8,10,0,11,1,7,1,0,1,4,0.0981
generic,1,OMP,3,4,2,64,64,64,64,8,14,0,15,1,11,1,0,1,4,0.125
generic,1,OMP,1,2,0,2.56e+05,0,0,64,8,2,0,3,1,4,1,1,1,4,0.05139
generic,1,OMP,2,2,0,512,512,0,64,8,4,0,5,1,8,1,1,1,4,0.07344
generic,1,OMP,3,2,0,64,64,64,64,8,6,0,7,1,12,1,1,1,4,0.1182
generic,1,OMP,1,4,0,2.56e+05,0,0,64,8,4,0,5,1,6,1,1,1,4,0.07501
generic,1,OMP,2,4,0,512,512,0,64,8,8,0,9,1,14,1,1,1,4,0.1479
generic,1,OMP,3,4,0,64,64,64,64,8,12,0,13,1,22,1,1,1,4,0.2116
generic,1,OMP,1,2,1,2.56e+05,0,0,64,8,3,0,4,1,5,1,1,1,4,0.04914
generic,1,OMP,2,2,1,512,512,0,64,8,5,0,6,1,9,1,1,1,4,0.07222
generic,1,OMP,3,2,1,64,64,64,64,8,7,0,8,1,13,1,1,1,4,0.09542
generic,1,OMP,1,4,1,2.56e+05,0,0,64,8,5,0,6,1,7,1,1,1,4,0.07885
generic,1,OMP,2,4,1,512,512,0,64,8,9,0,10,1,15,1,1,1,4,0.149
generic,1,OMP,3,4,1,64,64,64,64,8,13,0,14,1,23,1,1,1,4,0.4421
generic,1,OMP,1,2,2,2.56e+05,0,0,64,8,4,0,5,1,6,1,1,1,4,0.06969
generic,1,OMP,2,2,2,512,512,0,64,8,6,0,7,1,10,1,1,1,4,0.09659
generic,1,OMP,3,2,2,64,64,64,64,8,8,0,9,1,14,1,1,1,4,0.1301
generic,1,OMP,1,4,2,2.56e+05,0,0,64,8,6,0,7,1,8,1,1,1,4,0.08746
generic,1,OMP,2,4,2,512,512,0,64,8,10,0,11,1,16,1,1,1,4,0.2972
generic,1,OMP,3,4,2,64,64,64,64,8,14,0,15,1,24,1,1,1,4,0.2353
generic,1,OMP,1,2,0,2.56e+05,0,0,64,8,2,0,4,0,1,1,0,1,4,0.03511
generic,1,OMP,2,2,0,512,512,0,64,8,4,0,6,0,3,1,0,1,4,0.03866
generic,1,OMP,3,2,0,64,64,64,64,8,6,0,8,0,5,1,0,1,4,0.05198
generic,1,OMP,1,4,0,2.56e+05,0,0,64,8,4,0,6,0,1,1,0,1,4,0.05727
generic,1,OMP,2,4,0,512,512,0,64,8,8,0,10,0,5,1,0,1,4,0.06859
generic,1,OMP,3,4,0,64,64,64,64,8,12,0,14,0,9,1,0,1,4,0.1006
generic,1,OMP,1,2,1,2.56e+05,0,0,64,8,3,0,5,0,2,1,0,1,4,0.03667
generic,1,OMP,2,2,1,512,512,0,64,8,5,0,7,0,4,1,0,1,4,0.04238
generic,1,OMP,3,2,1,64,64,64,64,8,7,0,9,0,6,1,0,1,4,0.05057
generic,1,OMP,1,4,1,2.56e+05,0,0,64,8,5,0,7,0,2,1,0,1,4,0.06663
generic,1,OMP,2,4,1,512,512,0,64,8,9,0,11,0,6,1,0,1,4,0.07761
generic,1,OMP,3,4,1,64,64,64,64,8,13,0,15,0,10,1,0,1,4,0.104
generic,1,OMP,1,2,2,2.56e+05,0,0,64,8,4,0,6,0,3,1,0,1,4,0.0547
generic,1,OMP,2,2,2,512,512,0,64,8,6,0,8,0,5,1,0,1,4,0.06882
generic,1,OMP,3,2,2,64,64,64,64,8,8,0,10,0,7,1,0,1,4,0.05229
generic,1,OMP,1,4,2,2.56e+05,0,0,64,8,6,0,8,0,3,1,0,1,4,0.07843
generic,1,OMP,2,4,2,512,512,0,64,8,10,0,12,0,7,1,0,1,4,0.0958
generic,1,OMP,3,4,2,64,64,64,64,8,14,0,16,0,11,1,0,1,4,0.1079
generic,1,OMP,1,2,0,2.56e+05,0,0,64,8,2,0,4,0,4,1,1,1,4,0.04478
generic,1,OMP,2,2,0,512,512,0,64,8,4,0,6,0,8,1,1,1,4,0.09138
generic,1,OMP,3,2,0,64,64,64,64,8,6,0,8,0,12,1,1,1,4,0.09241
generic,1,OMP,1,4,0,2.56e+05,0,0,64,8,4,0,6,0,6,1,1,1,4,0.0693
generic,1,OMP,2,4,0,512,512,0,64,8,8,0,10,0,14,1,1,1,4,0.3178
generic,1,OMP,3,4,0,64,64,64,64,8,12,0,14,0,22,1,1,1,4,0.194
generic,1,OMP,1,2,1,2.56e+05,0,0,64,8,3,0,5,0,5,1,1,1,4,0.05125
generic,1,OMP,2,2,1,512,512,0,64,8,5,0,7,0,9,1,1,1,4,0.09153
generic,1,OMP,3,2,1,64,64,64,64,8,7,0,9,0,13,1,1,1,4,0.09237
generic,1,OMP,1,4,1,2.56e+05,0,0,64,8,5,0,7,0,7,1,1,1,4,0.07259
generic,1,OMP,2,4,1,512,512,0,64,8,9,0,11,0,15,1,1,1,4,0.1565
generic,1,OMP,3,4,1,64,64,64,64,8,13,0,15,0,23,1,1,1,4,0.1972
generic,1,OMP,1,2,2,2.56e+05,0,0,64,8,4,0,6,0,6,1,1,1,4,0.06676
generic,1,OMP,2,2,2,512,512,0,64,8,6,0,8,0,10,1,1,1,4,0.1112
generic,1,OMP,3,2,2,64,64,64,64,8,8,0,10,0,14,1,1,1,4,0.1124
generic,1,OMP,1,4,2,2.56e+05,0,0,64,8,6,0,8,0,8,1,1,1,4,0.0833
generic,1,OMP,2,4,2,512,512,0,64,8,10,0,12,0,16,1,1,1,4,0.2954
generic,1,OMP,3,4,2,64,64,64,64,8,14,0,16,0,24,1,1,1,4,0.2056
generic,1,OMP,1,2,0,2.56e+05,0,0,64,8,2,0,3,4,1,1,0,1,4,0.1055
generic,1,OMP,2,2,0,512,512,0,64,8,4,0,5,4,3,1,0,1,4,0.1119
generic,1,OMP,3,2,0,64,64,64,64,8,6,0,7,4,5,1,0,1,4,0.1072
generic,1,OMP,1,4,0,2.56e+05,0,0,64,8,4,0,5,4,1,1,0,1,4,0.1345
generic,1,OMP,2,4,0,512,512,0,64,8,8,0,9,4,5,1,0,1,4,0.1234
generic,1,OMP,3,4,0,64,64,64,64,8,12,0,13,4,9,1,0,1,4,0.1778
generic,1,OMP,1,2,1,2.56e+05,0,0,64,8,3,0,4,4,2,1,0,1,4,0.1104
generic,1,OMP,2,2,1,512,512,0,64,8,5,0,6,4,4,1,0,1,4,0.112
generic,1,OMP,3,2,1,64,64,64,64,8,7,0,8,4,6,1,0,1,4,0.1075
generic,1,OMP,1,4,1,2.56e+05,0,0,64,8,5,0,6,4,2,1,0,1,4,0.1212
generic,1,OMP,2,4,1,512,512,0,64,8,9,0,10,4,6,1,0,1,4,0.121
generic,1,OMP,3,4,1,64,64,64,64,8,13,0,14,4,10,1,0,1,4,0.1926
generic,1,OMP,1,2,2,2.56e+05,0,0,64,8,4,0,5,4,3,1,0,1,4,0.116
generic,1,OMP,2,2,2,512,512,0,64,8,6,0,7,4,5,1,0,1,4,0.1114
generic,1,OMP,3,2,2,64,64,64,64,8,8,0,9,4,7,1,0,1,4,0.1187
generic,1,OMP,1,4,2,2.56e+05,0,0,64,8,6,0,7,4,3,1,0,1,4,0.1239
generic,1,OMP,2,4,2,512,512,0,64,8,10,0,11,4,7,1,0,1,4,0.1485
generic,1,OMP,3,4,2,64,64,64,64,8,14,0,15,4,11,1,0,1,4,0.1848
generic,1,OMP,1,2,0,2.56e+05,0,0,64,8,2,0,3,4,4,1,1,1,4,0.11
generic,1,OMP,2,2,0,512,512,0,64,8,4,0,5,4,8,1,1,1,4,0.1315
generic,1,OMP,3,2,0,64,64,64,64,8,6,0,7,4,12,1,1,1,4,0.1452
generic,1,OMP,1,4,0,2.56e+05,0,0,64,8,4,0,5,4,6,1,1,1,4,0.1205
generic,1,OMP,2,4,0,512,512,0,64,8,8,0,9,4,14,1,1,1,4,0.1856
generic,1,OMP,3,4,0,64,64,64,64,8,12,0,13,4,22,1,1,1,4,0.4202
